,country,countrycode,date,new_per_day,new_per_day_smooth,dead_per_day,dead_per_day_smooth
38316,United Kingdom,GBR,2020-04-08,5263.0,3808.714285714286,1105.0,502.3571428571428
38317,United Kingdom,GBR,2020-04-09,5433.0,4027.071428571429,1030.0,562.2857142857143
38318,United Kingdom,GBR,2020-04-10,5119.0,4200.571428571428,1116.0,629.0714285714286
38319,United Kingdom,GBR,2020-04-11,4854.0,4326.857142857143,1122.0,688.6428571428571
38320,United Kingdom,GBR,2020-04-12,4308.0,4407.0,843.0,728.0
38321,United Kingdom,GBR,2020-04-13,3559.0,4460.214285714285,657.0,759.7857142857142
38322,United Kingdom,GBR,2020-04-14,3479.0,4504.714285714285,724.0,784.7857142857142
38323,United Kingdom,GBR,2020-04-15,4167.0,4497.928571428572,1076.0,832.8571428571429
38324,United Kingdom,GBR,2020-04-16,4294.0,4482.357142857143,880.0,847.7142857142858
38325,United Kingdom,GBR,2020-04-17,5042.0,4490.0,1036.0,874.7857142857142
38326,United Kingdom,GBR,2020-04-18,5274.0,4519.714285714285,913.0,887.4285714285713
38327,United Kingdom,GBR,2020-04-19,4936.0,4522.571428571428,1105.0,912.3571428571428
38328,United Kingdom,GBR,2020-04-20,4699.0,4572.285714285715,432.0,900.4285714285713
38329,United Kingdom,GBR,2020-04-21,3852.0,4591.357142857143,570.0,900.6428571428571
38330,United Kingdom,GBR,2020-04-22,4844.0,4561.428571428572,1224.0,909.1428571428572
38331,United Kingdom,GBR,2020-04-23,4767.0,4513.857142857143,847.0,896.0714285714287
38332,United Kingdom,GBR,2020-04-24,5492.0,4540.5,682.0,865.0714285714287
38333,United Kingdom,GBR,2020-04-25,5139.0,4560.857142857143,1010.0,857.0714285714287
38334,United Kingdom,GBR,2020-04-26,4948.0,4606.571428571428,815.0,855.0714285714287
38335,United Kingdom,GBR,2020-04-27,3746.0,4619.928571428572,364.0,834.1428571428571
38336,United Kingdom,GBR,2020-04-28,3471.0,4619.357142857143,320.0,805.2857142857142
38337,United Kingdom,GBR,2020-04-29,4697.0,4657.214285714285,969.0,797.6428571428571
38338,United Kingdom,GBR,2020-04-30,4718.0,4687.5,769.0,789.7142857142858
38339,United Kingdom,GBR,2020-05-01,5424.0,4714.785714285715,634.0,761.0
38340,United Kingdom,GBR,2020-05-02,4960.0,4692.357142857143,698.0,745.6428571428571
38341,United Kingdom,GBR,2020-05-03,4730.0,4677.642857142857,584.0,708.4285714285713
38342,United Kingdom,GBR,2020-05-04,3227.0,4572.5,253.0,695.6428571428571
38343,United Kingdom,GBR,2020-05-05,2980.0,4510.214285714285,272.0,674.3571428571429
38344,United Kingdom,GBR,2020-05-06,3384.0,4405.928571428572,726.0,638.7857142857142
38345,United Kingdom,GBR,2020-05-07,3677.0,4328.071428571428,647.0,624.5
38346,United Kingdom,GBR,2020-05-08,3822.0,4208.785714285715,458.0,608.5
38347,United Kingdom,GBR,2020-05-09,3766.0,4110.714285714285,579.0,577.7142857142858
38348,United Kingdom,GBR,2020-05-10,3059.0,3975.785714285714,275.0,539.1428571428571
38349,United Kingdom,GBR,2020-05-11,2161.0,3862.571428571429,217.0,528.6428571428571
38350,United Kingdom,GBR,2020-05-12,2319.0,3780.285714285714,187.0,519.1428571428571
38351,United Kingdom,GBR,2020-05-13,3574.0,3700.071428571429,614.0,493.78571428571433
38352,United Kingdom,GBR,2020-05-14,3389.0,3605.142857142857,447.0,470.78571428571433
38353,United Kingdom,GBR,2020-05-15,3309.0,3454.0714285714284,352.0,450.6428571428572
38354,United Kingdom,GBR,2020-05-16,2627.0,3287.4285714285716,350.0,425.78571428571433
38355,United Kingdom,GBR,2020-05-17,2527.0,3130.0714285714284,411.0,413.4285714285714
38356,United Kingdom,GBR,2020-05-18,2078.0,3048.0,67.0,400.1428571428572
38357,United Kingdom,GBR,2020-05-19,1832.0,2966.0,146.0,391.1428571428572
38358,United Kingdom,GBR,2020-05-20,2574.0,2908.142857142857,500.0,375.0
38359,United Kingdom,GBR,2020-05-21,3051.0,2863.4285714285716,328.0,352.21428571428567
38360,United Kingdom,GBR,2020-05-22,2706.0,2783.714285714286,273.0,339.0
38361,United Kingdom,GBR,2020-05-23,2566.0,2698.0,291.0,318.42857142857144
38362,United Kingdom,GBR,2020-05-24,2054.0,2626.214285714286,220.0,314.5
38363,United Kingdom,GBR,2020-05-25,1527.0,2580.928571428572,379.0,326.07142857142856
38364,United Kingdom,GBR,2020-05-26,1364.0,2512.714285714286,104.0,320.14285714285717
38365,United Kingdom,GBR,2020-05-27,1617.0,2372.928571428572,131.0,285.64285714285717
38366,United Kingdom,GBR,2020-05-28,1655.0,2249.0714285714284,422.0,283.85714285714283
38367,United Kingdom,GBR,2020-05-29,1826.0,2143.1428571428573,343.0,283.2142857142857
38368,United Kingdom,GBR,2020-05-30,1754.0,2080.785714285714,274.0,277.7857142857143
38369,United Kingdom,GBR,2020-05-31,1527.0,2009.357142857143,154.0,259.42857142857144
38370,United Kingdom,GBR,2020-06-01,1120.0,1940.9285714285716,60.0,258.92857142857144
38371,United Kingdom,GBR,2020-06-02,1082.0,1887.357142857143,86.0,254.64285714285717
38372,United Kingdom,GBR,2020-06-03,1440.0,1806.357142857143,249.0,236.7142857142857
38373,United Kingdom,GBR,2020-06-04,1486.0,1694.571428571429,254.0,231.42857142857144
38374,United Kingdom,GBR,2020-06-05,1362.0,1598.571428571429,130.0,221.2142857142857
38375,United Kingdom,GBR,2020-06-06,1254.0,1504.857142857143,258.0,218.85714285714286
38376,United Kingdom,GBR,2020-06-07,1124.0,1438.428571428571,143.0,213.35714285714286
38377,United Kingdom,GBR,2020-06-08,807.0,1387.0,54.0,190.14285714285717
38378,United Kingdom,GBR,2020-06-09,721.0,1341.0714285714287,47.0,186.07142857142856
38379,United Kingdom,GBR,2020-06-10,1099.0,1304.0714285714287,195.0,190.64285714285717
38380,United Kingdom,GBR,2020-06-11,1152.0,1268.142857142857,164.0,172.21428571428572
38381,United Kingdom,GBR,2020-06-12,1190.0,1222.7142857142858,76.0,153.14285714285714
38382,United Kingdom,GBR,2020-06-13,1010.0,1169.5714285714287,131.0,142.92857142857142
38383,United Kingdom,GBR,2020-06-14,1058.0,1136.0714285714287,107.0,139.57142857142858
38384,United Kingdom,GBR,2020-06-15,894.0,1119.9285714285713,27.0,137.21428571428572
38385,United Kingdom,GBR,2020-06-16,818.0,1101.0714285714287,29.0,133.14285714285714
38386,United Kingdom,GBR,2020-06-17,1044.0,1072.7857142857142,120.0,123.92857142857143
38387,United Kingdom,GBR,2020-06-18,1103.0,1045.4285714285713,110.0,113.64285714285714
38388,United Kingdom,GBR,2020-06-19,1012.0,1020.4285714285713,67.0,109.14285714285714
38389,United Kingdom,GBR,2020-06-20,1028.0,1004.2857142857144,84.0,96.71428571428572
38390,United Kingdom,GBR,2020-06-21,995.0,995.0714285714287,71.0,91.57142857142857
38391,United Kingdom,GBR,2020-06-22,687.0,986.5,31.0,89.92857142857143
38392,United Kingdom,GBR,2020-06-23,637.0,980.5,14.0,87.57142857142857
38393,United Kingdom,GBR,2020-06-24,896.0,966.0,94.0,80.35714285714286
38394,United Kingdom,GBR,2020-06-25,887.0,947.0714285714287,87.0,74.85714285714286
38395,United Kingdom,GBR,2020-06-26,778.0,917.6428571428572,99.0,76.5
38396,United Kingdom,GBR,2020-06-27,719.0,896.8571428571429,77.0,72.64285714285714
38397,United Kingdom,GBR,2020-06-28,671.0,869.2142857142858,40.0,67.85714285714286
38398,United Kingdom,GBR,2020-06-29,652.0,851.9285714285713,31.0,68.14285714285714
38399,United Kingdom,GBR,2020-06-30,446.0,825.3571428571429,21.0,67.57142857142857
38400,United Kingdom,GBR,2020-07-01,729.0,802.8571428571429,53.0,62.78571428571429
38401,United Kingdom,GBR,2020-07-02,618.0,768.2142857142858,97.0,61.85714285714285
38402,United Kingdom,GBR,2020-07-03,660.0,743.0714285714287,41.0,60.0
38403,United Kingdom,GBR,2020-07-04,607.0,713.0,49.0,57.5
38404,United Kingdom,GBR,2020-07-05,574.0,682.9285714285714,32.0,54.714285714285715
38405,United Kingdom,GBR,2020-07-06,401.0,662.5,19.0,53.85714285714285
38406,United Kingdom,GBR,2020-07-07,556.0,656.7142857142858,11.0,53.64285714285714
38407,United Kingdom,GBR,2020-07-08,706.0,643.1428571428571,54.0,50.78571428571429
38408,United Kingdom,GBR,2020-07-09,605.0,623.0,57.0,48.64285714285714
38409,United Kingdom,GBR,2020-07-10,702.0,617.5714285714286,31.0,43.78571428571429
38410,United Kingdom,GBR,2020-07-11,718.0,617.5,34.0,40.714285714285715
38411,United Kingdom,GBR,2020-07-12,564.0,609.8571428571429,17.0,39.07142857142857
38412,United Kingdom,GBR,2020-07-13,447.0,595.2142857142858,9.0,37.5
38413,United Kingdom,GBR,2020-07-14,370.0,589.7857142857142,10.0,36.714285714285715
38414,United Kingdom,GBR,2020-07-15,736.0,590.2857142857142,44.0,36.07142857142857
38415,United Kingdom,GBR,2020-07-16,690.0,595.4285714285714,26.0,31.0
38416,United Kingdom,GBR,2020-07-17,774.0,603.5714285714286,24.0,29.785714285714285
38417,United Kingdom,GBR,2020-07-18,706.0,610.6428571428571,26.0,28.142857142857146
38418,United Kingdom,GBR,2020-07-19,581.0,611.1428571428571,9.0,26.5
38419,United Kingdom,GBR,2020-07-20,498.0,618.0714285714286,11.0,25.92857142857143
38420,United Kingdom,GBR,2020-07-21,443.0,610.0,10.0,25.857142857142854
38421,United Kingdom,GBR,2020-07-22,813.0,617.6428571428571,25.0,23.785714285714285
38422,United Kingdom,GBR,2020-07-23,782.0,630.2857142857142,17.0,20.928571428571427
38423,United Kingdom,GBR,2020-07-24,797.0,637.0714285714286,9.0,19.357142857142858
38424,United Kingdom,GBR,2020-07-25,798.0,642.7857142857142,32.0,19.214285714285715
38425,United Kingdom,GBR,2020-07-26,774.0,657.7857142857142,15.0,19.071428571428573
38426,United Kingdom,GBR,2020-07-27,523.0,663.2142857142858,8.0,19.0
38427,United Kingdom,GBR,2020-07-28,558.0,676.6428571428571,3.0,18.5
38428,United Kingdom,GBR,2020-07-29,855.0,685.1428571428571,21.0,16.857142857142858
38429,United Kingdom,GBR,2020-07-30,841.0,695.9285714285713,34.0,17.428571428571427
38430,United Kingdom,GBR,2020-07-31,1038.0,714.7857142857142,0.0,15.714285714285715
38431,United Kingdom,GBR,2020-08-01,925.0,730.4285714285713,20.0,15.285714285714285
38432,United Kingdom,GBR,2020-08-02,677.0,737.2857142857142,13.0,15.571428571428573
38433,United Kingdom,GBR,2020-08-03,543.0,740.5,5.0,15.142857142857142
38434,United Kingdom,GBR,2020-08-04,555.0,748.5,1.0,14.5
38435,United Kingdom,GBR,2020-08-05,1040.0,764.7142857142858,18.0,14.0
38436,United Kingdom,GBR,2020-08-06,1018.0,781.5714285714287,14.0,13.785714285714285
38437,United Kingdom,GBR,2020-08-07,1059.0,800.2857142857142,18.0,14.428571428571427
38438,United Kingdom,GBR,2020-08-08,1083.0,820.6428571428571,12.0,13.0
38439,United Kingdom,GBR,2020-08-09,944.0,832.7857142857142,3.0,12.142857142857142
38440,United Kingdom,GBR,2020-08-10,694.0,845.0,5.0,11.928571428571427
38441,United Kingdom,GBR,2020-08-11,615.0,849.0714285714287,18.0,13.0
38442,United Kingdom,GBR,2020-08-12,1473.0,893.2142857142858,13.0,12.428571428571427
38443,United Kingdom,GBR,2020-08-13,1339.0,928.7857142857144,20.0,11.428571428571427
38444,United Kingdom,GBR,2020-08-14,1207.0,940.8571428571428,18.0,12.714285714285715
38445,United Kingdom,GBR,2020-08-15,1147.0,956.7142857142856,11.0,12.071428571428573
38446,United Kingdom,GBR,2020-08-16,1162.0,991.3571428571428,3.0,11.357142857142858
38447,United Kingdom,GBR,2020-08-17,694.0,1002.1428571428572,5.0,11.357142857142858
38448,United Kingdom,GBR,2020-08-18,601.0,1005.4285714285713,3.0,11.5
38449,United Kingdom,GBR,2020-08-19,1283.0,1022.7857142857144,12.0,11.071428571428573
38450,United Kingdom,GBR,2020-08-20,1084.0,1027.5,16.0,11.214285714285712
38451,United Kingdom,GBR,2020-08-21,1243.0,1040.642857142857,6.0,10.357142857142858
38452,United Kingdom,GBR,2020-08-22,1462.0,1067.7142857142858,2.0,9.642857142857142
38453,United Kingdom,GBR,2020-08-23,1199.0,1085.9285714285713,18.0,10.714285714285714
38454,United Kingdom,GBR,2020-08-24,828.0,1095.5,6.0,10.785714285714288
38455,United Kingdom,GBR,2020-08-25,827.0,1110.642857142857,4.0,9.785714285714286
38456,United Kingdom,GBR,2020-08-26,1273.0,1096.357142857143,16.0,10.0
38457,United Kingdom,GBR,2020-08-27,1247.0,1089.7857142857142,16.0,9.714285714285714
38458,United Kingdom,GBR,2020-08-28,1351.0,1100.0714285714287,12.0,9.285714285714286
38459,United Kingdom,GBR,2020-08-29,1549.0,1128.7857142857142,9.0,9.142857142857142
38460,United Kingdom,GBR,2020-08-30,1625.0,1161.857142857143,12.0,9.785714285714286
38461,United Kingdom,GBR,2020-08-31,1222.0,1199.5714285714287,1.0,9.5
38462,United Kingdom,GBR,2020-09-01,1159.0,1239.4285714285713,2.0,9.428571428571429
38463,United Kingdom,GBR,2020-09-02,1502.0,1255.0714285714287,3.0,8.785714285714286
38464,United Kingdom,GBR,2020-09-03,2249.0,1338.2857142857142,10.0,8.357142857142858
38465,United Kingdom,GBR,2020-09-04,2993.0,1463.2857142857142,13.0,8.857142857142858
38466,United Kingdom,GBR,2020-09-05,3098.0,1580.142857142857,10.0,9.428571428571429
38467,United Kingdom,GBR,2020-09-06,3039.0,1711.571428571429,12.0,9.0
38468,United Kingdom,GBR,2020-09-07,2545.0,1834.2142857142856,2.0,8.714285714285714
38469,United Kingdom,GBR,2020-09-08,2447.0,1949.9285714285716,3.0,8.642857142857142
38470,United Kingdom,GBR,2020-09-09,3860.0,2134.714285714286,32.0,9.785714285714286
38471,United Kingdom,GBR,2020-09-10,3301.0,2281.428571428572,8.0,9.214285714285714
38472,United Kingdom,GBR,2020-09-11,3331.0,2422.857142857143,14.0,9.357142857142858
38473,United Kingdom,GBR,2020-09-12,3597.0,2569.142857142857,6.0,9.142857142857142
38474,United Kingdom,GBR,2020-09-13,3288.0,2687.928571428572,9.0,8.928571428571429
38475,United Kingdom,GBR,2020-09-14,2668.0,2791.214285714286,5.0,9.214285714285714
38476,United Kingdom,GBR,2020-09-15,2141.0,2861.357142857143,9.0,9.714285714285714
38477,United Kingdom,GBR,2020-09-16,3392.0,2996.357142857143,27.0,11.428571428571427
38478,United Kingdom,GBR,2020-09-17,3549.0,3089.214285714286,20.0,12.142857142857142
38479,United Kingdom,GBR,2020-09-18,4363.0,3187.0714285714284,21.0,12.714285714285715
38480,United Kingdom,GBR,2020-09-19,4632.0,3296.642857142857,27.0,13.928571428571427
38481,United Kingdom,GBR,2020-09-20,4958.0,3433.714285714286,27.0,15.0
38482,United Kingdom,GBR,2020-09-21,4853.0,3598.5714285714284,18.0,16.142857142857142
38483,United Kingdom,GBR,2020-09-22,5321.0,3803.857142857143,11.0,16.714285714285715
38484,United Kingdom,GBR,2020-09-23,5601.0,3928.214285714286,37.0,17.071428571428573
38485,United Kingdom,GBR,2020-09-24,6405.0,4149.928571428572,37.0,19.142857142857142
38486,United Kingdom,GBR,2020-09-25,7061.0,4416.357142857143,40.0,21.0
38487,United Kingdom,GBR,2020-09-26,7607.0,4702.785714285715,34.0,23.0
38488,United Kingdom,GBR,2020-09-27,7241.0,4985.142857142857,35.0,24.857142857142854
38489,United Kingdom,GBR,2020-09-28,6758.0,5277.285714285715,17.0,25.714285714285715
38490,United Kingdom,GBR,2020-09-29,6971.0,5622.285714285716,13.0,26.0
38491,United Kingdom,GBR,2020-09-30,9926.0,6089.0,71.0,29.142857142857146
38492,United Kingdom,GBR,2020-10-01,10239.0,6566.857142857143,71.0,32.785714285714285
38493,United Kingdom,GBR,2020-10-02,12559.0,7152.285714285716,59.0,35.5
38494,United Kingdom,GBR,2020-10-03,13183.0,7763.071428571428,66.0,38.285714285714285
38495,United Kingdom,GBR,2020-10-04,13693.0,8387.0,49.0,39.857142857142854
38496,United Kingdom,GBR,2020-10-05,11544.0,8864.92857142857,33.0,40.92857142857143
38497,United Kingdom,GBR,2020-10-06,11807.0,9328.214285714286,19.0,41.5
38498,United Kingdom,GBR,2020-10-07,16549.0,10110.214285714286,76.0,44.28571428571429
38499,United Kingdom,GBR,2020-10-08,17067.0,10871.785714285714,70.0,46.64285714285714
38500,United Kingdom,GBR,2020-10-09,18330.0,11676.714285714286,77.0,49.28571428571429
38501,United Kingdom,GBR,2020-10-10,18248.0,12436.785714285714,87.0,53.07142857142857
38502,United Kingdom,GBR,2020-10-11,15730.0,13043.142857142857,81.0,56.35714285714285
38503,United Kingdom,GBR,2020-10-12,12516.0,13454.428571428569,65.0,59.78571428571429
38504,United Kingdom,GBR,2020-10-13,12070.0,13818.642857142857,50.0,62.42857142857143
38505,United Kingdom,GBR,2020-10-14,19446.0,14498.642857142857,143.0,67.57142857142857
38506,United Kingdom,GBR,2020-10-15,18900.0,15117.285714285714,137.0,72.28571428571429
38507,United Kingdom,GBR,2020-10-16,19699.0,15627.285714285714,138.0,77.92857142857143
38508,United Kingdom,GBR,2020-10-17,18438.0,16002.642857142857,136.0,82.92857142857143
38509,United Kingdom,GBR,2020-10-18,17720.0,16290.285714285714,150.0,90.14285714285714
38510,United Kingdom,GBR,2020-10-19,14765.0,16520.35714285714,67.0,92.57142857142857
38511,United Kingdom,GBR,2020-10-20,14191.0,16690.64285714286,80.0,96.92857142857143
38512,United Kingdom,GBR,2020-10-21,25609.0,17337.785714285714,241.0,108.71428571428572
38513,United Kingdom,GBR,2020-10-22,25325.0,17927.64285714286,191.0,117.35714285714286
38514,United Kingdom,GBR,2020-10-23,25447.0,18436.0,189.0,125.35714285714286
38515,United Kingdom,GBR,2020-10-24,23251.0,18793.35714285714,224.0,135.14285714285714
38516,United Kingdom,GBR,2020-10-25,21478.0,19203.928571428565,174.0,141.78571428571428
38517,United Kingdom,GBR,2020-10-26,16237.0,19469.714285714286,151.0,147.92857142857142
38518,United Kingdom,GBR,2020-10-27,15727.0,19730.928571428565,102.0,151.64285714285714
38519,United Kingdom,GBR,2020-10-28,26553.0,20238.571428571428,367.0,167.64285714285714
38520,United Kingdom,GBR,2020-10-29,24096.0,20609.714285714286,310.0,180.0
38521,United Kingdom,GBR,2020-10-30,23618.0,20889.64285714286,280.0,190.14285714285717
38522,United Kingdom,GBR,2020-10-31,23350.0,21240.5,274.0,200.0
38523,United Kingdom,GBR,2020-11-01,22683.0,21595.0,326.0,212.57142857142856
38524,United Kingdom,GBR,2020-11-02,16490.0,21718.214285714286,162.0,219.35714285714286
38525,United Kingdom,GBR,2020-11-03,15757.0,21830.071428571428,136.0,223.35714285714286
38526,United Kingdom,GBR,2020-11-04,31510.0,22251.571428571428,397.0,234.5
38527,United Kingdom,GBR,2020-11-05,25586.0,22270.214285714286,492.0,256.0
38528,United Kingdom,GBR,2020-11-06,23683.0,22144.214285714286,378.0,269.5
38529,United Kingdom,GBR,2020-11-07,23748.0,22179.714285714286,355.0,278.85714285714283
38530,United Kingdom,GBR,2020-11-08,23330.0,22312.0,413.0,295.92857142857144
38531,United Kingdom,GBR,2020-11-09,18525.0,22475.42857142857,156.0,296.2857142857143
38532,United Kingdom,GBR,2020-11-10,19959.0,22777.714285714286,194.0,302.85714285714283
38533,United Kingdom,GBR,2020-11-11,31051.0,23099.0,532.0,314.64285714285717
38534,United Kingdom,GBR,2020-11-12,27427.0,23336.92857142857,595.0,335.0
38535,United Kingdom,GBR,2020-11-13,27363.0,23604.42857142857,563.0,355.21428571428567
38536,United Kingdom,GBR,2020-11-14,24470.0,23684.42857142857,376.0,362.5
38537,United Kingdom,GBR,2020-11-15,24044.0,23781.642857142862,462.0,372.21428571428567
38538,United Kingdom,GBR,2020-11-16,18002.0,23889.642857142862,168.0,372.6428571428572
38539,United Kingdom,GBR,2020-11-17,16029.0,23909.071428571428,213.0,378.1428571428572
38540,United Kingdom,GBR,2020-11-18,26581.0,23557.0,598.0,392.5
38541,United Kingdom,GBR,2020-11-19,23167.0,23384.214285714286,529.0,395.1428571428572
38542,United Kingdom,GBR,2020-11-20,20760.0,23175.42857142857,501.0,403.9285714285714
38543,United Kingdom,GBR,2020-11-21,17760.0,22747.714285714286,511.0,415.07142857142856
38544,United Kingdom,GBR,2020-11-22,16851.0,22284.92857142857,340.0,409.8571428571428
38545,United Kingdom,GBR,2020-11-23,12354.0,21844.14285714286,125.0,407.6428571428572
38546,United Kingdom,GBR,2020-11-24,11738.0,21256.928571428565,479.0,428.0
38547,United Kingdom,GBR,2020-11-25,18777.0,20380.214285714286,608.0,433.4285714285714
38548,United Kingdom,GBR,2020-11-26,16453.0,19596.35714285714,695.0,440.57142857142856
38549,United Kingdom,GBR,2020-11-27,16620.0,18829.0,498.0,435.9285714285714
38550,United Kingdom,GBR,2020-11-28,14582.0,18122.714285714286,520.0,446.21428571428567
38551,United Kingdom,GBR,2020-11-29,14367.0,17431.5,479.0,447.4285714285714
38552,United Kingdom,GBR,2020-11-30,10968.0,16929.071428571428,215.0,450.78571428571433
38553,United Kingdom,GBR,2020-12-01,10679.0,16546.928571428572,203.0,450.07142857142856
38554,United Kingdom,GBR,2020-12-02,18018.0,15935.285714285714,603.0,450.4285714285714
38555,United Kingdom,GBR,2020-12-03,16458.0,15456.071428571431,648.0,458.9285714285714
38556,United Kingdom,GBR,2020-12-04,16468.0,15149.5,414.0,452.71428571428567
38557,United Kingdom,GBR,2020-12-05,15635.0,14997.714285714286,504.0,452.21428571428567
38558,United Kingdom,GBR,2020-12-06,15664.0,14912.928571428569,397.0,456.28571428571433
38559,United Kingdom,GBR,2020-12-07,12738.0,14940.357142857143,231.0,463.8571428571428
38560,United Kingdom,GBR,2020-12-08,13582.0,15072.071428571431,189.0,443.1428571428572
38561,United Kingdom,GBR,2020-12-09,21330.0,15254.428571428569,599.0,442.5
38562,United Kingdom,GBR,2020-12-10,20785.0,15563.857142857143,533.0,430.9285714285714
38563,United Kingdom,GBR,2020-12-11,21608.0,15920.142857142857,516.0,432.21428571428567
38564,United Kingdom,GBR,2020-12-12,22606.0,16493.285714285714,424.0,425.3571428571428
38565,United Kingdom,GBR,2020-12-13,24073.0,17186.571428571428,520.0,428.28571428571433
38566,United Kingdom,GBR,2020-12-14,19357.0,17785.785714285714,144.0,423.21428571428567
38567,United Kingdom,GBR,2020-12-15,21985.0,18593.35714285714,232.0,425.28571428571433
38568,United Kingdom,GBR,2020-12-16,34724.0,19786.64285714286,506.0,418.3571428571428
38569,United Kingdom,GBR,2020-12-17,33854.0,21029.214285714286,612.0,415.78571428571433
38570,United Kingdom,GBR,2020-12-18,34933.0,22348.142857142862,532.0,424.21428571428567
38571,United Kingdom,GBR,2020-12-19,33886.0,23651.785714285717,489.0,423.1428571428572
38572,United Kingdom,GBR,2020-12-20,35827.0,25092.0,534.0,432.9285714285714
38573,United Kingdom,GBR,2020-12-21,25145.0,25978.214285714286,326.0,439.71428571428567
38574,United Kingdom,GBR,2020-12-22,32466.0,27327.071428571428,215.0,441.57142857142856
38575,United Kingdom,GBR,2020-12-23,47377.0,29187.571428571428,691.0,448.1428571428572
38576,United Kingdom,GBR,2020-12-24,45662.0,30964.5,744.0,463.21428571428567
38577,United Kingdom,GBR,2020-12-25,42185.0,32434.285714285717,574.0,467.3571428571428
38578,United Kingdom,GBR,2020-12-26,31812.0,33091.857142857145,570.0,477.78571428571433
38579,United Kingdom,GBR,2020-12-27,14181.0,32385.285714285717,210.0,455.6428571428572
38580,United Kingdom,GBR,2020-12-28,40367.0,33886.0,347.0,470.1428571428572
38581,United Kingdom,GBR,2020-12-29,47725.0,35724.57142857143,357.0,479.07142857142856
38582,United Kingdom,GBR,2020-12-30,45604.0,36501.71428571428,458.0,475.6428571428572
38583,United Kingdom,GBR,2020-12-31,81519.0,39906.357142857145,981.0,502.0
38584,United Kingdom,GBR,2021-01-01,70797.0,42468.07142857143,964.0,532.8571428571429
38585,United Kingdom,GBR,2021-01-02,52783.0,43817.857142857145,613.0,541.7142857142857
38586,United Kingdom,GBR,2021-01-03,31840.0,43533.07142857143,445.0,535.3571428571429
38587,United Kingdom,GBR,2021-01-04,60392.0,46050.714285714275,454.0,544.5
38588,United Kingdom,GBR,2021-01-05,55175.0,47672.785714285725,407.0,558.2142857142857
38589,United Kingdom,GBR,2021-01-06,76158.0,49728.571428571435,874.0,571.2857142857142
38590,United Kingdom,GBR,2021-01-07,65092.0,51116.428571428565,1041.0,592.5
38591,United Kingdom,GBR,2021-01-08,57380.0,52201.785714285725,1162.0,634.5
38592,United Kingdom,GBR,2021-01-09,51927.0,53638.571428571435,1325.0,688.4285714285713
38593,United Kingdom,GBR,2021-01-10,46999.0,55982.714285714275,1035.0,747.3571428571429
38594,United Kingdom,GBR,2021-01-11,39080.0,55890.785714285725,563.0,762.7857142857142
38595,United Kingdom,GBR,2021-01-12,36340.0,55077.571428571435,529.0,775.0714285714287
38596,United Kingdom,GBR,2021-01-13,57100.0,55898.714285714275,1243.0,831.1428571428571
38597,United Kingdom,GBR,2021-01-14,49366.0,53602.071428571435,1564.0,872.7857142857142
38598,United Kingdom,GBR,2021-01-15,45375.0,51786.214285714275,1248.0,893.0714285714287
38599,United Kingdom,GBR,2021-01-16,42361.0,51041.785714285725,1280.0,940.7142857142856
38600,United Kingdom,GBR,2021-01-17,40395.0,51652.857142857145,1295.0,1001.4285714285713
38601,United Kingdom,GBR,2021-01-18,30521.0,49519.214285714275,671.0,1016.9285714285713
38602,United Kingdom,GBR,2021-01-19,28835.0,47637.785714285725,599.0,1030.642857142857
38603,United Kingdom,GBR,2021-01-20,44762.0,45395.214285714275,1610.0,1083.2142857142858
38604,United Kingdom,GBR,2021-01-21,39463.0,43564.57142857143,1820.0,1138.857142857143
38605,United Kingdom,GBR,2021-01-22,35084.0,41972.0,1290.0,1148.0
38606,United Kingdom,GBR,2021-01-23,31656.0,40524.07142857143,1401.0,1153.4285714285713
38607,United Kingdom,GBR,2021-01-24,29524.0,39275.857142857145,1348.0,1175.7857142857142
38608,United Kingdom,GBR,2021-01-25,21826.0,38043.42857142857,610.0,1179.142857142857
38609,United Kingdom,GBR,2021-01-26,17167.0,36673.92857142857,592.0,1183.642857142857
38610,United Kingdom,GBR,2021-01-27,29892.0,34730.5,1631.0,1211.357142857143
38611,United Kingdom,GBR,2021-01-28,26960.0,33130.07142857143,1725.0,1222.857142857143
38612,United Kingdom,GBR,2021-01-29,25669.0,31722.5,1239.0,1222.2142857142858
38613,United Kingdom,GBR,2021-01-30,24135.0,30420.642857142862,1223.0,1218.142857142857
38614,United Kingdom,GBR,2021-01-31,21768.0,29090.142857142862,1222.0,1212.9285714285713
38615,United Kingdom,GBR,2021-02-01,16659.0,28100.0,587.0,1206.9285714285713
38616,United Kingdom,GBR,2021-02-02,15367.0,27138.0,406.0,1193.142857142857
38617,United Kingdom,GBR,2021-02-03,22328.0,25535.571428571428,1449.0,1181.642857142857
38618,United Kingdom,GBR,2021-02-04,19757.0,24128.0,1322.0,1146.0714285714287
38619,United Kingdom,GBR,2021-02-05,19387.0,23006.785714285717,915.0,1119.2857142857142
38620,United Kingdom,GBR,2021-02-06,17951.0,22027.857142857138,1014.0,1091.642857142857
38621,United Kingdom,GBR,2021-02-07,15838.0,21050.285714285714,828.0,1054.5
38622,United Kingdom,GBR,2021-02-08,11946.0,20344.571428571428,373.0,1037.5714285714287
38623,United Kingdom,GBR,2021-02-09,11355.0,19929.428571428565,333.0,1019.0714285714287
38624,United Kingdom,GBR,2021-02-10,15682.0,18914.428571428565,1052.0,977.7142857142856
