,country,countrycode,date,new_per_day,new_per_day_smooth,dead_per_day,dead_per_day_smooth,new_tests,new_tests_smooth,positive_rate,positive_rate_smooth,cfr_smooth
40334,Ghana,GHA,2021-04-23,0.0,48.142857142857146,0.0,1.4285714285714286,2918.0,2893.0,0.0,0.013353245640611706,0.023310023310023312
40335,Ghana,GHA,2021-04-24,145.0,58.5,5.0,1.7857142857142858,2650.0,2922.0,0.05471698113207547,0.021169957230908202,0.027964205816554812
40336,Ghana,GHA,2021-04-25,0.0,47.714285714285715,0.0,1.6428571428571428,2382.0,2829.0,0.0,0.0146874380580337,0.025669642857142856
40337,Ghana,GHA,2021-04-26,238.0,64.71428571428571,0.0,1.6428571428571428,2339.25,2843.0,0.10174201132841723,0.02664861332478575,0.026406429391504015
40338,Ghana,GHA,2021-04-27,87.0,70.92857142857143,0.0,1.6428571428571428,2296.5,2856.0,0.037883736120182886,0.03206057562766902,0.023255813953488372
40339,Ghana,GHA,2021-04-28,211.0,75.28571428571429,2.0,1.2857142857142858,2253.75,2903.0,0.09362174154187465,0.04113778144607853,0.01941747572815534
40340,Ghana,GHA,2021-04-29,49.0,74.0,0.0,1.1428571428571428,2211.0,2845.0,0.022161917684305744,0.04430376968669363,0.020969855832241154
40341,Ghana,GHA,2021-04-30,49.0,72.64285714285714,0.0,0.9285714285714286,2168.25,2782.0,0.022598870056497175,0.047532179694764656,0.016795865633074936
40342,Ghana,GHA,2021-05-01,0.0,72.64285714285714,0.0,0.9285714285714286,2125.5,2719.0,0.0,0.03971546810446817,0.016795865633074936
40343,Ghana,GHA,2021-05-02,39.0,67.0,0.0,0.5714285714285714,2082.75,2777.0,0.018725243068059057,0.0423905028284766,0.011869436201780414
40344,Ghana,GHA,2021-05-03,82.0,69.57142857142857,0.0,0.5714285714285714,2040.0,2675.0,0.04019607843137255,0.03359822670032737,0.009768009768009768
40345,Ghana,GHA,2021-05-04,0.0,69.57142857142857,0.0,0.5714285714285714,2443.0,2649.0,0.0,0.028186264397444094,0.011976047904191616
40346,Ghana,GHA,2021-05-05,57.0,68.35714285714286,1.0,0.5714285714285714,2846.0,2619.0,0.020028109627547436,0.017672888409683066,0.008830022075055188
40347,Ghana,GHA,2021-05-06,88.0,74.64285714285714,3.0,0.7857142857142857,3249.0,2685.0,0.02708525700215451,0.018376222597947172,0.01107754279959718
40348,Ghana,GHA,2021-05-07,0.0,74.64285714285714,0.0,0.7857142857142857,2969.6666666666665,2692.0,0.0,0.015147812589876148,0.010436432637571156
40349,Ghana,GHA,2021-05-08,28.0,66.28571428571429,0.0,0.42857142857142855,2690.3333333333335,2698.0,0.010407632263660017,0.016634617198970438,0.005791505791505791
40350,Ghana,GHA,2021-05-09,0.0,66.28571428571429,0.0,0.42857142857142855,2411.0,2645.0,0.0,0.013959582474962,0.0058997050147492625
40351,Ghana,GHA,2021-05-10,95.0,56.07142857142857,0.0,0.42857142857142855,2960.0,2776.0,0.03209459459459459,0.012802227641136579,0.0058997050147492625
40352,Ghana,GHA,2021-05-11,60.0,54.142857142857146,0.0,0.42857142857142855,2010.0,2695.0,0.029850746268656716,0.017066619965230397,0.006396588486140725
40353,Ghana,GHA,2021-05-12,0.0,39.07142857142857,0.0,0.2857142857142857,2390.3333333333335,2717.0,0.0,0.014205461447009335,0.004106776180698152
40354,Ghana,GHA,2021-05-13,114.0,43.714285714285715,0.0,0.2857142857142857,2770.6666666666665,2643.0,0.041145332050048125,0.016214043596708423,0.004106776180698152
40355,Ghana,GHA,2021-05-14,34.0,42.642857142857146,0.0,0.2857142857142857,3151.0,2689.0,0.010790225325293558,0.017755504357464643,0.004179728317659352
40356,Ghana,GHA,2021-05-15,84.0,48.642857142857146,0.0,0.2857142857142857,3270.0,2752.0,0.025688073394495414,0.019938424519012562,0.003827751196172249
40357,Ghana,GHA,2021-05-16,0.0,45.857142857142854,0.0,0.2857142857142857,2846.3333333333335,2966.0,0.0,0.019938424519012562,0.003827751196172249
40358,Ghana,GHA,2021-05-17,90.0,46.42857142857143,0.0,0.2857142857142857,2422.6666666666665,3102.0,0.037149146945514584,0.020660503426286843,0.004310344827586206
40359,Ghana,GHA,2021-05-18,0.0,46.42857142857143,0.0,0.2857142857142857,1999.0,3101.0,0.0,0.016396111102193026,0.004310344827586206
40360,Ghana,GHA,2021-05-19,123.0,51.142857142857146,0.0,0.21428571428571427,3706.0,3240.0,0.033189422558014034,0.021137457181909316,0.003821656050955414
40361,Ghana,GHA,2021-05-20,0.0,44.857142857142854,0.0,0.0,2700.0,3235.0,0.0,0.015259552603331011,0.0
40362,Ghana,GHA,2021-05-21,0.0,44.857142857142854,0.0,0.0,2742.6666666666665,3231.0,0.0,0.01371809184257479,0.0
40363,Ghana,GHA,2021-05-22,65.0,47.5,0.0,0.0,2785.3333333333335,3209.0,0.02333652465294399,0.013382156308067442,0.0
40364,Ghana,GHA,2021-05-23,62.0,51.92857142857143,0.0,0.0,2828.0,3055.0,0.021923620933521924,0.016514102155713434,0.0
40365,Ghana,GHA,2021-05-24,37.0,47.785714285714285,0.0,0.0,3136.0,2944.0,0.011798469387755101,0.012892576790319224,0.0
40366,Ghana,GHA,2021-05-25,24.0,45.214285714285715,0.0,0.0,3136.777777777778,3055.0,0.0076511636144663666,0.01398560016381442,0.0
40367,Ghana,GHA,2021-05-26,67.0,50.0,0.0,0.0,3137.5555555555557,2921.0,0.0213542035554926,0.012294854592025643,0.0
40368,Ghana,GHA,2021-05-27,12.0,42.714285714285715,0.0,0.0,3138.3333333333335,2998.0,0.003823685608072225,0.012841095393178818,0.0
40369,Ghana,GHA,2021-05-28,0.0,40.285714285714285,0.0,0.0,3139.1111111111113,3015.0,0.0,0.012841095393178818,0.0
40370,Ghana,GHA,2021-05-29,52.0,38.0,1.0,0.07142857142857142,3139.8888888888887,3103.0,0.01656109558016915,0.011873176954210984,0.0015923566878980893
40371,Ghana,GHA,2021-05-30,0.0,38.0,0.0,0.07142857142857142,3140.6666666666665,3233.0,0.0,0.008741231106564993,0.0015923566878980893
40372,Ghana,GHA,2021-05-31,123.0,40.357142857142854,1.0,0.14285714285714285,3141.4444444444443,3319.0,0.03915396314505005,0.012649158786178559,0.003007518796992481
40373,Ghana,GHA,2021-06-01,0.0,40.357142857142854,0.0,0.14285714285714285,3142.222222222222,3457.0,0.0,0.011556135412683364,0.0027510316368638235
40374,Ghana,GHA,2021-06-02,113.0,39.642857142857146,0.0,0.14285714285714285,3143.0,3510.0,0.035952911231307665,0.013641665080656945,0.0029895366218236174
40375,Ghana,GHA,2021-06-03,0.0,39.642857142857146,0.0,0.14285714285714285,3131.3333333333335,3530.0,0.0,0.01309542427950377,0.00315955766192733
40376,Ghana,GHA,2021-06-04,0.0,39.642857142857146,0.0,0.14285714285714285,3119.6666666666665,3550.0,0.0,0.01309542427950377,0.002857142857142857
40377,Ghana,GHA,2021-06-05,177.0,47.642857142857146,1.0,0.21428571428571427,3108.0,3498.0,0.05694980694980695,0.018865240189452022,0.005016722408026755
40378,Ghana,GHA,2021-06-06,0.0,43.214285714285715,0.0,0.21428571428571427,3096.3333333333335,3409.0,0.0,0.018865240189452022,0.005319148936170213
40379,Ghana,GHA,2021-06-07,40.0,43.42857142857143,1.0,0.2857142857142857,3084.6666666666665,3320.0,0.012967365463583316,0.015124297663528205,0.007518796992481203
40380,Ghana,GHA,2021-06-08,0.0,41.714285714285715,0.0,0.2857142857142857,3073.0,3225.0,0.0,0.015124297663528205,0.007518796992481203
40381,Ghana,GHA,2021-06-09,0.0,36.92857142857143,0.0,0.2857142857142857,3022.3333333333335,3286.0,0.0,0.00998816748762711,0.007079646017699115
40382,Ghana,GHA,2021-06-10,141.0,46.142857142857146,2.0,0.42857142857142855,2971.6666666666665,3313.0,0.04744812114413909,0.01676647050821841,0.010619469026548672
40383,Ghana,GHA,2021-06-11,0.0,46.142857142857146,0.0,0.42857142857142855,2921.0,3248.0,0.0,0.01676647050821841,0.01081081081081081
40384,Ghana,GHA,2021-06-12,75.0,47.785714285714285,0.0,0.35714285714285715,4939.0,3471.0,0.015185260174124316,0.010800106683120888,0.009009009009009009
40385,Ghana,GHA,2021-06-13,49.0,51.285714285714285,0.0,0.35714285714285715,4788.4,3508.0,0.01023306323615404,0.012261972859714323,0.009009009009009009
40386,Ghana,GHA,2021-06-14,0.0,42.5,0.0,0.2857142857142857,4637.8,3545.0,0.0,0.01040949207920242,0.005997001499250374
40387,Ghana,GHA,2021-06-15,0.0,42.5,0.0,0.2857142857142857,4487.2,3605.0,0.0,0.01040949207920242,0.006611570247933884
40388,Ghana,GHA,2021-06-16,275.0,54.07142857142857,1.0,0.35714285714285715,4336.6,3595.0,0.06341373426186413,0.01946859697375444,0.008223684210526315
40389,Ghana,GHA,2021-06-17,56.0,58.07142857142857,0.0,0.35714285714285715,4186.0,3684.0,0.013377926421404682,0.014601426299078093,0.008561643835616438
40390,Ghana,GHA,2021-06-18,0.0,58.07142857142857,0.0,0.35714285714285715,3964.3333333333335,3784.0,0.0,0.014601426299078093,0.00967117988394584
40391,Ghana,GHA,2021-06-19,89.0,51.785714285714285,3.0,0.5,3742.6666666666665,3596.0,0.023779836123975776,0.015829222863342585,0.010835913312693497
40392,Ghana,GHA,2021-06-20,0.0,51.785714285714285,0.0,0.5,3521.0,3617.0,0.0,0.014367356686749152,0.010835913312693497
40393,Ghana,GHA,2021-06-21,0.0,48.92857142857143,0.0,0.42857142857142855,3793.3333333333335,3691.0,0.0,0.014367356686749152,0.008968609865470852
40394,Ghana,GHA,2021-06-22,146.0,59.357142857142854,1.0,0.5,4065.6666666666665,3747.0,0.0359104697876527,0.019497423799270965,0.009749303621169917
40395,Ghana,GHA,2021-06-23,177.0,72.0,0.0,0.5,4338.0,3868.0,0.04080221300138313,0.016267206476345105,0.011764705882352941
40396,Ghana,GHA,2021-06-24,0.0,61.92857142857143,0.0,0.35714285714285715,4263.0,3879.0,0.0,0.014356074130430151,0.008403361344537815
40397,Ghana,GHA,2021-06-25,23.0,63.57142857142857,0.0,0.35714285714285715,4263.0,3919.0,0.005395261552897021,0.015126825780844011,0.0066050198150594455
40398,Ghana,GHA,2021-06-26,0.0,58.214285714285715,0.0,0.35714285714285715,4263.0,3959.0,0.0,0.011729706334561758,0.006150061500615006
40399,Ghana,GHA,2021-06-27,0.0,54.714285714285715,0.0,0.35714285714285715,4263.0,4020.0,0.0,0.011729706334561758,0.006150061500615006
40400,Ghana,GHA,2021-06-28,110.0,62.57142857142857,1.0,0.42857142857142855,4263.0,4029.0,0.025803424818203143,0.01541590988001935,0.008275862068965517
40401,Ghana,GHA,2021-06-29,107.0,70.21428571428571,0.0,0.42857142857142855,4263.0,4097.0,0.025099695050433968,0.013871513488988102,0.008275862068965517
40402,Ghana,GHA,2021-06-30,166.0,62.42857142857143,0.0,0.35714285714285715,4263.0,4101.0,0.038939713816561104,0.013605442176870671,0.0072992700729927005
40403,Ghana,GHA,2021-07-01,272.0,77.85714285714286,1.0,0.42857142857142855,,,,,0.007220216606498195
54054,Italy,ITA,2020-01-03,0.0,,0.0,,,,,,
54055,Italy,ITA,2020-01-04,0.0,,0.0,,,,,,
54056,Italy,ITA,2020-01-05,0.0,,0.0,,,,,,
54057,Italy,ITA,2020-01-06,0.0,,0.0,,,,,,
54058,Italy,ITA,2020-01-07,0.0,,0.0,,,,,,
54059,Italy,ITA,2020-01-08,0.0,,0.0,,,,,,
54060,Italy,ITA,2020-01-09,0.0,,0.0,,,,,,
54061,Italy,ITA,2020-01-10,0.0,,0.0,,,,,,
54062,Italy,ITA,2020-01-11,0.0,,0.0,,,,,,
54063,Italy,ITA,2020-01-12,0.0,,0.0,,,,,,
54064,Italy,ITA,2020-01-13,0.0,,0.0,,,,,,
54065,Italy,ITA,2020-01-14,0.0,,0.0,,,,,,
54066,Italy,ITA,2020-01-15,0.0,,0.0,,,,,,
54067,Italy,ITA,2020-01-16,0.0,0.0,0.0,0.0,,,,,
54068,Italy,ITA,2020-01-17,0.0,0.0,0.0,0.0,,,,,
54069,Italy,ITA,2020-01-18,0.0,0.0,0.0,0.0,,,,,
54070,Italy,ITA,2020-01-19,0.0,0.0,0.0,0.0,,,,,
54071,Italy,ITA,2020-01-20,0.0,0.0,0.0,0.0,,,,,
54072,Italy,ITA,2020-01-21,0.0,0.0,0.0,0.0,,,,,
54073,Italy,ITA,2020-01-22,0.0,0.0,0.0,0.0,,,,,
54074,Italy,ITA,2020-01-23,0.0,0.0,0.0,0.0,,,,,
54075,Italy,ITA,2020-01-24,0.0,0.0,0.0,0.0,,,,,
54076,Italy,ITA,2020-01-25,0.0,0.0,0.0,0.0,,,,,
54077,Italy,ITA,2020-01-26,0.0,0.0,0.0,0.0,,,,,
54078,Italy,ITA,2020-01-27,0.0,0.0,0.0,0.0,,,,,
54079,Italy,ITA,2020-01-28,0.0,0.0,0.0,0.0,,,,,
54080,Italy,ITA,2020-01-29,2.0,0.14285714285714285,0.0,0.0,,,,,
54081,Italy,ITA,2020-01-30,0.0,0.14285714285714285,0.0,0.0,,,,,
54082,Italy,ITA,2020-01-31,1.0,0.21428571428571427,0.0,0.0,,,,,
54083,Italy,ITA,2020-02-01,0.0,0.21428571428571427,0.0,0.0,,,,,
54084,Italy,ITA,2020-02-02,0.0,0.21428571428571427,0.0,0.0,,,,,
54085,Italy,ITA,2020-02-03,0.0,0.21428571428571427,0.0,0.0,,,,,
54086,Italy,ITA,2020-02-04,0.0,0.21428571428571427,0.0,0.0,,,,,
54087,Italy,ITA,2020-02-05,0.0,0.21428571428571427,0.0,0.0,,,,,
54088,Italy,ITA,2020-02-06,0.0,0.21428571428571427,0.0,0.0,,,,,
54089,Italy,ITA,2020-02-07,0.0,0.21428571428571427,0.0,0.0,,,,,0.0
54090,Italy,ITA,2020-02-08,0.0,0.21428571428571427,0.0,0.0,,,,,0.0
54091,Italy,ITA,2020-02-09,0.0,0.21428571428571427,0.0,0.0,,,,,0.0
54092,Italy,ITA,2020-02-10,0.0,0.21428571428571427,0.0,0.0,,,,,0.0
54093,Italy,ITA,2020-02-11,0.0,0.21428571428571427,0.0,0.0,,,,,0.0
54094,Italy,ITA,2020-02-12,0.0,0.07142857142857142,0.0,0.0,,,,,0.0
54095,Italy,ITA,2020-02-13,0.0,0.07142857142857142,0.0,0.0,,,,,0.0
54096,Italy,ITA,2020-02-14,0.0,0.0,0.0,0.0,,,,,0.0
54097,Italy,ITA,2020-02-15,0.0,0.0,0.0,0.0,,,,,0.0
54098,Italy,ITA,2020-02-16,0.0,0.0,0.0,0.0,,,,,0.0
54099,Italy,ITA,2020-02-17,0.0,0.0,0.0,0.0,,,,,0.0
54100,Italy,ITA,2020-02-18,0.0,0.0,0.0,0.0,,,,,0.0
54101,Italy,ITA,2020-02-19,0.0,0.0,0.0,0.0,,,,,0.0
54102,Italy,ITA,2020-02-20,0.0,0.0,0.0,0.0,,,,,0.0
54103,Italy,ITA,2020-02-21,0.0,0.0,0.0,0.0,,,,,0.0
54104,Italy,ITA,2020-02-22,14.0,1.0,0.0,0.0,,,,,0.0
54105,Italy,ITA,2020-02-23,62.0,5.428571428571429,2.0,0.14285714285714285,,,,,
54106,Italy,ITA,2020-02-24,53.0,9.214285714285714,0.0,0.14285714285714285,,,,,
54107,Italy,ITA,2020-02-25,97.0,16.142857142857142,4.0,0.42857142857142855,4299.0,,0.022563386834147475,,
54108,Italy,ITA,2020-02-26,93.0,22.785714285714285,5.0,0.7857142857142857,964.0,,0.09647302904564316,,
54109,Italy,ITA,2020-02-27,78.0,28.357142857142858,1.0,0.8571428571428571,2427.0,,0.032138442521631644,,
54110,Italy,ITA,2020-02-28,250.0,46.214285714285715,5.0,1.2142857142857142,3681.0,,0.06791632708503124,,
54111,Italy,ITA,2020-02-29,238.0,63.214285714285715,4.0,1.5,2966.0,,0.08024275118004046,,
54112,Italy,ITA,2020-03-01,240.0,80.35714285714286,8.0,2.0714285714285716,2466.0,,0.09732360097323602,,
54113,Italy,ITA,2020-03-02,561.0,120.42857142857143,6.0,2.5,2218.0,2717.0,0.25293056807935077,0.09279830081701154,
54114,Italy,ITA,2020-03-03,347.0,145.21428571428572,17.0,3.7142857142857144,2511.0,2462.0,0.13819195539625648,0.10931666775445568,0.6842105263157895
54115,Italy,ITA,2020-03-04,466.0,178.5,28.0,5.714285714285714,3981.0,2893.0,0.11705601607636272,0.11225709447312991,0.62015503875969
54116,Italy,ITA,2020-03-05,587.0,220.42857142857142,27.0,7.642857142857143,2525.0,2907.0,0.2324752475247525,0.1408766380450043,0.47345132743362833
54117,Italy,ITA,2020-03-06,769.0,275.35714285714283,41.0,10.571428571428571,3997.0,2952.0,0.19239429572179134,0.1586592049931129,0.4639498432601881
54118,Italy,ITA,2020-03-07,778.0,329.92857142857144,49.0,14.071428571428571,5703.0,3343.0,0.1364194283710328,0.16668444459182608,0.49622166246851385
54119,Italy,ITA,2020-03-08,1247.0,414.57142857142856,36.0,16.5,7875.0,4116.0,0.15834920634920635,0.1754023882169647,0.357032457496136
54120,Italy,ITA,2020-03-09,1492.0,517.3571428571429,133.0,26.0,3889.0,4354.0,0.3836461815376703,0.19407604728243893,0.41129943502824856
54121,Italy,ITA,2020-03-10,1797.0,638.7857142857143,98.0,32.714285714285715,6935.0,4986.0,0.2591204037490988,0.21135153990427355,0.4071111111111111
54122,Italy,ITA,2020-03-11,977.0,701.9285714285714,167.0,44.285714285714285,12393.0,6188.0,0.07883482611151456,0.20589136990929524,0.36773428232502964
54123,Italy,ITA,2020-03-12,2313.0,861.5714285714286,196.0,58.214285714285715,12857.0,7664.0,0.179901998911099,0.19838090582163045,0.4008853910477127
54124,Italy,ITA,2020-03-13,2651.0,1033.0714285714287,189.0,71.35714285714286,11477.0,8733.0,0.23098370654352182,0.2038936787961634,0.3997599039615847
54125,Italy,ITA,2020-03-14,2547.0,1198.0,252.0,89.07142857142857,11682.0,9587.0,0.21802773497688752,0.21555200831128554,0.40408295528191834
54126,Italy,ITA,2020-03-15,3497.0,1430.642857142857,173.0,100.85714285714286,15729.0,10709.0,0.22232818360989257,0.22469186220566925,0.36627756160830094
54127,Italy,ITA,2020-03-16,2823.0,1592.2142857142858,370.0,126.85714285714286,13063.0,12019.0,0.21610656051443006,0.20075763063092064,0.3844988092660749
54128,Italy,ITA,2020-03-17,4000.0,1853.142857142857,347.0,150.42857142857142,10695.0,12557.0,0.3740065451145395,0.2171699365402693,0.3628532046864231
54129,Italy,ITA,2020-03-18,3526.0,2071.714285714286,347.0,173.21428571428572,16884.0,13198.0,0.20883676853826108,0.2357416426012331,0.334806019605136
54130,Italy,ITA,2020-03-19,4207.0,2330.285714285714,473.0,205.07142857142858,17236.0,13824.0,0.24408215363193317,0.24491023613278082,0.3210332103321033
54131,Italy,ITA,2020-03-20,5322.0,2655.5,429.0,232.78571428571428,24109.0,15628.0,0.22074743871583227,0.2434479121573966,0.33163732573521926
54132,Italy,ITA,2020-03-21,5986.0,3027.5,625.0,273.92857142857144,26336.0,17722.0,0.22729343863912516,0.24477158410914485,0.3179406400265296
54133,Italy,ITA,2020-03-22,6557.0,3406.785714285714,795.0,328.14285714285717,25180.0,19072.0,0.26040508339952345,0.25021114122194926,0.31763811104196915
54134,Italy,ITA,2020-03-23,5560.0,3697.3571428571427,649.0,365.0,17066.0,19644.0,0.3257939763272003,0.265880772052345,0.3046744574290484
54135,Italy,ITA,2020-03-24,4789.0,3911.0714285714284,601.0,400.92857142857144,21496.0,21187.0,0.22278563453665798,0.24427778482693335,0.2802436467122672
54136,Italy,ITA,2020-03-25,5249.0,4216.214285714285,743.0,442.07142857142856,27481.0,22701.0,0.19100469415232343,0.24173034562894227,0.2776456865999731
54137,Italy,ITA,2020-03-26,5210.0,4423.142857142857,685.0,477.0,36615.0,25469.0,0.14229141062406117,0.227188810913532,0.2574005550416281
54138,Italy,ITA,2020-03-27,6153.0,4673.285714285715,660.0,510.64285714285717,33019.0,26742.0,0.18634725461098156,0.22227449889855327,0.24648324369052546
54139,Italy,ITA,2020-03-28,5959.0,4917.0,971.0,562.0,35447.0,28043.0,0.16811013625976812,0.213819741415788,0.24117214320745464
54140,Italy,ITA,2020-03-29,5974.0,5093.928571428572,887.0,613.0,24504.0,27947.0,0.24379693111328762,0.21144714823204,0.23084164940689136
54141,Italy,ITA,2020-03-30,5217.0,5264.928571428572,758.0,640.7142857142857,23329.0,28842.0,0.2236272450597968,0.19685190090812524,0.211631473398608
54142,Italy,ITA,2020-03-31,4050.0,5268.5,810.0,673.7857142857143,29609.0,30001.0,0.1367827349792293,0.18456577239992114,0.19777754481601847
54143,Italy,ITA,2020-04-01,4053.0,5306.142857142857,839.0,708.9285714285714,34455.0,30997.0,0.1176316935132782,0.17408391516577182,0.1917392732260495
54144,Italy,ITA,2020-04-02,4782.0,5347.214285714285,727.0,727.0714285714286,39809.0,31453.0,0.1201235901429325,0.17091708366846772,0.18590083097434024
54145,Italy,ITA,2020-04-03,4668.0,5300.5,760.0,750.7142857142857,38617.0,32253.0,0.1208794054431986,0.16156453378735586,0.17805411083063682
54146,Italy,ITA,2020-04-04,4585.0,5200.428571428572,764.0,760.6428571428571,37375.0,32528.0,0.12267558528428094,0.15507388364800054,0.17196886506039663
54147,Italy,ITA,2020-04-05,4805.0,5075.285714285715,681.0,752.5,34237.0,33919.0,0.14034524052925199,0.14029507070742403,0.16102161220309968
54148,Italy,ITA,2020-04-06,4316.0,4986.428571428572,527.0,743.7857142857143,30271.0,34910.0,0.14257870569191636,0.12871670794058396,0.151268194892356
54149,Italy,ITA,2020-04-07,3599.0,4901.428571428572,636.0,746.2857142857143,33713.0,35497.0,0.10675407112983122,0.12442689881924139,0.14650494285914606
54150,Italy,ITA,2020-04-08,3039.0,4743.571428571428,604.0,736.3571428571429,51680.0,37957.0,0.05880417956656347,0.116022968255425,0.13986080397237788
54151,Italy,ITA,2020-04-09,3836.0,4645.428571428572,540.0,726.0,46244.0,38877.0,0.08295130179050256,0.11071264134793501,0.1378001328651419
54152,Italy,ITA,2020-04-10,4204.0,4506.214285714285,612.0,722.5714285714286,53495.0,41002.0,0.07858678381157118,0.10467083825770251,0.13617639932154108
54153,Italy,ITA,2020-04-11,3951.0,4362.785714285715,570.0,693.9285714285714,56609.0,43750.0,0.06979455563602961,0.09711640545080948,0.12977384753075702
54154,Italy,ITA,2020-04-12,4694.0,4271.357142857143,619.0,674.7857142857143,46720.0,45533.0,0.1004708904109589,0.09142006971962476,0.12730604929454095
54155,Italy,ITA,2020-04-13,4092.0,4191.0,431.0,651.4285714285714,36717.0,46454.0,0.11144701364490563,0.08697268514148036,0.12526440128560834
54156,Italy,ITA,2020-04-14,3153.0,4126.928571428572,564.0,633.8571428571429,26779.0,45463.0,0.11774151387281079,0.08854231981904888,0.12489092802657134
54157,Italy,ITA,2020-04-15,2972.0,4049.714285714286,604.0,617.0714285714286,43715.0,44326.0,0.06798581722520874,0.08985398234171248,0.12375017905744162
54158,Italy,ITA,2020-04-16,2667.0,3898.6428571428573,578.0,606.4285714285714,60999.0,46433.0,0.04372202822997098,0.08424980040449367,0.12372486155639756
54159,Italy,ITA,2020-04-17,3786.0,3835.6428571428573,525.0,589.6428571428571,65705.0,48178.0,0.05762118560231337,0.08125471494602828,0.12430356873964764
54160,Italy,ITA,2020-04-18,3493.0,3757.6428571428573,575.0,576.1428571428571,61725.0,48909.0,0.05658971243418388,0.07936830877433601,0.12402361768866473
54161,Italy,ITA,2020-04-19,3491.0,3663.785714285714,480.0,561.7857142857143,50708.0,49478.0,0.0688451526386369,0.07485034623543287,0.12466910774010495
54162,Italy,ITA,2020-04-20,3047.0,3573.1428571428573,433.0,555.0714285714286,41483.0,50159.0,0.07345177542607816,0.06942245506131466,0.12722867106534158
54163,Italy,ITA,2020-04-21,2256.0,3477.214285714286,454.0,542.0714285714286,52126.0,53780.0,0.04327974523270537,0.0587850595412996,0.12690847673038008
54164,Italy,ITA,2020-04-22,2729.0,3455.0714285714284,534.0,537.0714285714286,63101.0,56550.0,0.043248126020189855,0.055251103654868336,0.1281487541330061
54165,Italy,ITA,2020-04-23,3370.0,3421.785714285714,437.0,529.7142857142857,66658.0,57358.0,0.050556572354406075,0.05622746710121621,0.12835557401734252
54166,Italy,ITA,2020-04-24,2646.0,3310.5,464.0,519.1428571428571,62447.0,56893.0,0.04237193139782536,0.054049002214860774,0.12819246507690135
54167,Italy,ITA,2020-04-25,3021.0,3244.0714285714284,420.0,508.42857142857144,65387.0,57416.0,0.046201844403321764,0.05256502106759476,0.1304116817207453
54168,Italy,ITA,2020-04-26,2357.0,3077.1428571428573,415.0,493.85714285714283,49916.0,57303.0,0.04721932847183268,0.04947561761519416,0.12875472541388105
54169,Italy,ITA,2020-04-27,2324.0,2950.8571428571427,260.0,481.64285714285717,32003.0,55948.0,0.07261819204449582,0.04935653427496811,0.1281768585929629
54170,Italy,ITA,2020-04-28,1739.0,2849.8571428571427,333.0,465.14285714285717,57272.0,56683.0,0.030363877636541418,0.047511410332658974,0.1269568947029809
54171,Italy,ITA,2020-04-29,2091.0,2786.9285714285716,382.0,449.2857142857143,63827.0,56787.0,0.03276043053880019,0.04601316812103188,0.1257396449704142
54172,Italy,ITA,2020-04-30,2086.0,2745.4285714285716,323.0,431.07142857142856,68456.0,57044.0,0.030472128082271826,0.04314396179644127,0.12397033750333805
54173,Italy,ITA,2020-05-01,1872.0,2608.714285714286,285.0,413.92857142857144,74208.0,58724.0,0.025226390685640362,0.0406945988375577,0.11980318786049493
54174,Italy,ITA,2020-05-02,1965.0,2499.5714285714284,269.0,392.07142857142856,55412.0,57299.0,0.03546163285930845,0.03916028290269865,0.11458094144661309
54175,Italy,ITA,2020-05-03,1900.0,2385.9285714285716,474.0,391.64285714285717,44935.0,56588.0,0.042283298097251586,0.03845513570632992,0.11830323429779706
54176,Italy,ITA,2020-05-04,1389.0,2267.5,174.0,373.14285714285717,37631.0,57392.0,0.03691105737291063,0.03335411646753204,0.1150230090054385
54177,Italy,ITA,2020-05-05,1221.0,2193.5714285714284,195.0,354.64285714285717,55263.0,57105.0,0.02209434884099669,0.032172755211025646,0.11525069637883008
54178,Italy,ITA,2020-05-06,1075.0,2075.4285714285716,236.0,333.35714285714283,64263.0,57167.0,0.01672813282915519,0.029882426966790648,0.11296959721146398
54179,Italy,ITA,2020-05-07,1444.0,1937.857142857143,369.0,328.5,70359.0,57439.0,0.020523316135817735,0.02846116811729721,0.11526893578625495
54180,Italy,ITA,2020-05-08,1401.0,1848.9285714285713,274.0,314.92857142857144,63775.0,55948.0,0.021967855742845942,0.027995663125469434,0.11300202475843862
54181,Italy,ITA,2020-05-09,1327.0,1727.9285714285713,243.0,302.2857142857143,69171.0,57914.0,0.01918434025820069,0.02567033561102547,0.11010510979290247
54182,Italy,ITA,2020-05-10,1083.0,1636.9285714285713,194.0,286.5,51678.0,58877.0,0.020956693370486473,0.022623677792916165,0.10982421554131756
54183,Italy,ITA,2020-05-11,802.0,1528.2142857142858,165.0,279.7142857142857,40740.0,59321.0,0.019685812469317623,0.020162928520974312,0.1119048979825113
54184,Italy,ITA,2020-05-12,744.0,1457.142857142857,179.0,268.7142857142857,67003.0,60998.0,0.011103980418787218,0.018592875889230105,0.11262461455557883
54185,Italy,ITA,2020-05-13,1402.0,1407.9285714285713,172.0,253.71428571428572,61973.0,60671.0,0.02262275507075662,0.019434964780887447,0.11189163647818555
54186,Italy,ITA,2020-05-14,888.0,1322.357142857143,195.0,244.57142857142858,71876.0,60888.0,0.01235461071845957,0.018268006864121996,0.11149462715727777
54187,Italy,ITA,2020-05-15,992.0,1259.5,262.0,242.92857142857142,68176.0,61517.0,0.014550574982398498,0.01720839532691522,0.1170498348017621
